[This Article Newly Inserted by Act No. 13071, Jan. 20, 2015]|[본조신설 2015.1.20]
The Fair Trade Commission may partially delegate his/her authority as prescribed by this Act to the head of an agency under his/her control, Special Metropolitan City Mayor, Metropolitan City Mayor, or Do Governor, or entrust it to the head of another administrative agency, as prescribed by Presidential Decree. <Amended by Act No. 5235, Dec. 30, 1996>|공정거래위원회는 이 법의 규정에 의한 그 권한의 일부를 대통령령이 정하는 바에 의하여 소속기관의 장이나, 특별시장·광역시장 또는 도지사에게 위임하거나, 다른 행정기관의 장에게 위탁할 수 있다. <개정 1996.12.30>
[This Article Newly Inserted by Act No. 8631, Aug. 3, 2007]|[본조신설 2007.8.3]
Any of the following persons shall be punished by imprisonment for not more than two years, or by a fine not exceeding 150 million won: <Amended by Act No. 4513, Dec. 8, 1992; Act No. 4790, Dec. 22, 1994; Act No. 5235, Dec. 30, 1996; Act No. 5528, Feb. 24, 1998; Act No. 5813, Feb. 5, 1999; Act No. 6651, Jan. 26, 2002; Act No. 8631, Aug. 3, 2007; Act No. 9554, Mar. 25, 2009; Act No. 12095, Aug. 13, 2013>|다음 각 호의 어느 하나에 해당하는 자는 2년 이하의 징역 또는 1억5천만원 이하의 벌금에 처한다. <개정 1992.12.8, 1994.12.22, 1996.12.30, 1998.2.24, 1999.2.5, 2002.1.26, 2007.8.3, 2009.3.25, 2013.8.13>
Any of the following persons shall be punished by a fine not exceeding 100 million won: <Amended by Act No. 5235, Dec. 30, 1996; Act No. 5813, Feb. 5, 1999; Act No. 6651, Jan. 26, 2002; Act No. 7315, Dec. 31, 2004; Act No. 8382, Apr. 13, 2007; Act No. 8631, Aug. 3, 2007>|다음 각 호의 어느 하나에 해당하는 자는 1억원 이하의 벌금에 처한다. <개정 1996.12.30, 1999.2.5, 2002.1.26, 2004.12.31, 2007.4.13, 2007.8.3>
[This Article Wholly Amended by Act No. 4513, Dec. 8, 1992]|[전문개정 1992.12.8]
[This Article Newly Inserted by Act No. 4513, Dec. 8, 1992]|[본조신설 1992.12.8]
If the representative of a juristic person (including an unincorporated organization; hereafter the same shall apply in this Article), or an agent, employee or any other person working for a juristic person or individual has committed a violation falling under any of Articles 66 through 68 with respect to duties of the said juristic person or individual, not only shall such violator be punished accordingly, but the juristic person or individual shall be punished by a fine prescribed in the relevant provisions: Provided, That the same shall not apply where the juristic person or individual has not neglected to exercise due diligence and supervision for the relevant duties in order to prevent such violation.|법인(법인격이 없는 단체를 포함한다. 이하 이 조에서 같다)의 대표자나 법인 또는 개인의 대리인, 사용인, 그 밖의 종업원이 그 법인 또는 개인의 업무에 관하여 제66조부터 제68조까지의 어느 하나에 해당하는 위반행위를 하면 그 행위자를 벌하는 외에 그 법인 또는 개인에게도 해당 조문의 벌금형을 과(과)한다. 다만, 법인 또는 개인이 그 위반행위를 방지하기 위하여 해당 업무에 관하여 상당한 주의와 감독을 게을리하지 아니한 경우에는 그러하지 아니하다.
[This Article Wholly Amended by Act No. 9554, Mar. 25, 2009]|[전문개정 2009.3.25]
[This Article Wholly Amended by Act No. 4513, Dec. 8, 1992]|[전문개정 1992.12.8]
The Fair Trade Commission shall establish and implement action plans to promote competition in markets in which monopoly or oligopoly situations have continued for a long time in relation to supply or demand of goods or services.|공정거래위원회는 독과점적 시장구조가 장기간 유지되고 있는 상품이나 용역의 공급 또는 수요시장에 대하여 경쟁을 촉진하기 위한 시책을 수립·시행하여야 한다.
The Fair Trade Commission may give opinions to the heads of the relevant administrative agencies as to the introduction of competition or other measures necessary to improve market structures, where it appears to be necessary for the Commission to carry out action plans under paragraph (1).|공정거래위원회는 제1항의 규정에 의한 시책을 추진하기 위하여 필요한 경우에는 관계행정기관의 장에게 경쟁의 도입 기타 시장구조의 개선등에 관하여 필요한 의견을 제시할 수 있다.
The Fair Trade Commission shall investigate the market structures and announce the results in order to establish and promote the action plans referred to in paragraph (1). <Newly Inserted by Act No. 5813, Feb. 5, 1999>|공정거래위원회는 제1항의 규정에 의한 시책을 수립·추진하기 위하여 시장구조를 조사하여 공표한다. <신설 1999.2.5>
The Fair Trade Commission may request an enterpriser to submit data necessary for the research and announcement of the market structure referred to in paragraph (3). <Newly Inserted by Act No. 5813, Feb. 5, 1999>|공정거래위원회는 사업자에 대하여 제3항에 의한 시장구조의 조사·공표를 위하여 필요한 자료의 제출을 요청할 수 있다. <신설 1999.2.5>
The Fair Trade Commission may entrust the affairs referred to in paragraphs (3) and (4) to other agencies, as prescribed by Presidential Decree. <Newly Inserted by Act No. 5813, Feb. 5, 1999>|공정거래위원회는 제3항 및 제4항의 사무를 대통령령이 정하는 바에 의하여 다른 기관에 위탁할 수 있다. <신설 1999.2.5>
No market-dominating enterpriser shall commit any act falling under any of the following subparagraphs (hereinafter referred to as "abusive acts"): <Amended by Act No. 5813, Feb. 5, 1999>|시장지배적사업자는 다음 각호의 1에 해당하는 행위(이하 "남용행위"라 한다)를 하여서는 아니된다. <개정 1999.2.5>
Categories or standards for abusive acts may be determined by Presidential Decree. <Newly Inserted by Act No. 5235, Dec. 30, 1996; Act No. 5813, Feb. 5, 1999>|남용행위의 유형 또는 기준은 대통령령으로 정할 수 있다. <신설 1996.12.30, 1999.2.5>
No one shall, directly or through a person determined by Presidential Decree as having special interest (hereinafter referred to as "person with special interest"), practically suppress competition in a particular business area by conducting practices falling under any of the following subparagraphs (hereinafter referred to as "combination of enterprises"): Provided, That this shall not apply where a person, other than a company whose size of total assets or turnover (referring to the sum of total assets or turnover of affiliated companies) meets the size determined by Presidential Decree (hereinafter referred to as "large company"), performs an act falling under subparagraph 2: <Amended by Act No. 5235, Dec. 30, 1996; Act No. 5813, Feb. 5, 1999; Act No. 8631, Aug. 3, 2007>|누구든지 직접 또는 대통령령이 정하는 특수한 관계에 있는 자(이하 "특수관계인"이라 한다)를 통하여 다음 각호의 1에 해당하는 행위(이하 "기업결합"이라 한다)로서 일정한 거래분야에서 경쟁을 실질적으로 제한하는 행위를 하여서는 아니된다. 다만, 자산총액 또는 매출액의 규모(계열회사의 자산총액 또는 매출액을 합산한 규모를 말한다)가 대통령령이 정하는 규모에 해당하는 회사(이하 "대규모회사"라 한다)외의 자가 제2호에 해당하는 행위를 하는 경우에는 그러하지 아니하다. <개정 1996.12.30, 1999.2.5, 2007.8.3>
The provisions of paragraph (1) shall not apply where the Fair Trade Commission deems that a combination of enterprises falls under any of the following subparagraphs. In such cases, the parties concerned shall assume the burden of proof as to whether it meets the requirements: <Amended by Act No. 5813, Feb. 5, 1999>|다음 각호의 1에 해당한다고 공정거래위원회가 인정하는 기업결합에 대하여는 제1항의 규정을 적용하지 아니한다. 이 경우 해당요건을 충족하는지에 대한 입증은 당해 사업자가 하여야 한다. <개정 1999.2.5>
Deleted. <by Act No. 8631, Aug. 3, 2007>|삭제 <2007.8.3>
In cases of a combination of enterprises falling under any of the following subparagraphs, it shall be presumed that competition is practically suppressed in a particular business area: <Newly Inserted by Act No. 5335, Dec. 30, 1996; Act No. 5813, Feb. 5, 1999; Act No. 8631, Aug. 3, 2007>|기업결합이 다음 각 호의 어느 하나에 해당하는 경우에는 일정한 거래분야에서 경쟁을 실질적으로 제한하는 것으로 추정한다. <신설 1996.12.30, 1999.2.5, 2007.8.3>
The Fair Trade Commission may determine and announce the standards for the combination of enterprises which practically suppresses competition in a particular business area under paragraph (1), and for the combination of enterprises to which paragraph (1) does not apply pursuant to paragraph (2). <Newly Inserted by Act No. 5235, Dec. 30, 1996; Act No. 5813, Feb. 5, 1999; Act No. 8631, Aug. 3, 2007>|제1항의 규정에 의한 일정한 거래분야에서 경쟁을 실질적으로 제한하는 기업결합과 제2항의 규정에 의하여 제1항의 규정을 적용하지 아니하는 기업결합에 관한 기준은 공정거래위원회가 정하여 이를 고시할 수 있다. <신설 1996.12.30, 1999.2.5, 2007.8.3>
The terms used in this Article shall be defined as follows: <Newly Inserted by Act No. 7315, Dec. 31, 2004; Act No. 8631, Aug. 3, 2007>|이 조에서 사용하는 용어의 정의는 다음과 같다. <신설 2004.12.31, 2007.8.3>
No holding company shall engage in any of the following activities: <Amended by Act No. 6371, Jan. 16, 2001; Act No. 6651, Jan. 26, 2002; Act No. 7315, Dec. 31, 2004; Act No. 8382, Apr. 13, 2007; Act Nos. 8631 & 8635, Aug. 3, 2007; Act No. 11758, Apr. 5, 2013; Act No. 11845, May 28, 2013>|지주회사는 다음 각 호의 어느 하나에 해당하는 행위를 하여서는 아니된다. <개정 2001.1.16, 2002.1.26, 2004.12.31, 2007.4.13, 2007.8.3, 2013.4.5, 2013.5.28>
No subsidiary of any general holding company shall engage in any of the following activities: <Amended by Act No. 7315, Dec. 31, 2004; Act No. 8382, Apr. 13, 2007; Act No. 8631, Aug. 3, 2007; Act No. 13071, Jan. 20, 2015>|일반지주회사의 자회사는 다음 각 호의 어느 하나에 해당하는 행위를 하여서는 아니된다. <개정 2004.12.31, 2007.4.13, 2007.8.3, 2015.1.20>
Every second-tier company of a general holding company shall be prohibited from holding stocks of any domestic affiliate: Provided, That the same shall not apply where the domestic affiliate holds such stocks on any of the following grounds: <Newly Inserted by Act No. 7315, Dec. 31, 2004; Act No. 8631, Aug. 3, 2007>|일반지주회사의 손자회사는 국내계열회사의 주식을 소유하여서는 아니된다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 그러하지 아니하다. <신설 2004.12.31, 2007.8.3>
